fips,county,state_name,state_abbr,svi,risk,ml_risk
48267,Kimble County,Texas,TX,0.4948,0.1484,0.0
48269,King County,Texas,TX,0.4438,0.1331,0.0
48271,Kinney County,Texas,TX,0.6265,0.1879,0.0
48273,Kleberg County,Texas,TX,0.9924,0.2977,0.0
48275,Knox County,Texas,TX,0.6564,0.1969,0.0
48277,Lamar County,Texas,TX,0.8536,0.2561,0.0
48279,Lamb County,Texas,TX,0.8221,0.2466,0.0
48281,Lampasas County,Texas,TX,0.658,0.1974,0.0
48283,La Salle County,Texas,TX,0.9128,0.2738,0.0
48285,Lavaca County,Texas,TX,0.5752,0.1726,0.0
48287,Lee County,Texas,TX,0.7856,0.2357,0.0
48289,Leon County,Texas,TX,0.6974,0.2092,0.0
48291,Liberty County,Texas,TX,0.9739,0.2922,0.0
48293,Limestone County,Texas,TX,0.9065,0.2719,0.0
48295,Lipscomb County,Texas,TX,0.7703,0.2311,0.0
48297,Live Oak County,Texas,TX,0.9039,0.2712,0.0
48299,Llano County,Texas,TX,0.6192,0.1858,0.0
48301,Loving County,Texas,TX,0.4356,0.1307,0.0
48303,Lubbock County,Texas,TX,0.8422,0.2527,0.0
48305,Lynn County,Texas,TX,0.6898,0.2069,0.0
48307,McCulloch County,Texas,TX,0.7897,0.2369,0.0
48309,McLennan County,Texas,TX,0.8861,0.2658,0.0
48311,McMullen County,Texas,TX,0.8104,0.2431,0.0
48313,Madison County,Texas,TX,0.9131,0.2739,0.0
48315,Marion County,Texas,TX,0.7315,0.2194,0.0
48317,Martin County,Texas,TX,0.5966,0.179,0.0
48319,Mason County,Texas,TX,0.2724,0.0817,0.0
48321,Matagorda County,Texas,TX,0.9758,0.2927,0.0
48323,Maverick County,Texas,TX,0.9901,0.297,0.0
48325,Medina County,Texas,TX,0.741,0.2223,0.0
48327,Menard County,Texas,TX,0.8606,0.2582,0.0
48329,Midland County,Texas,TX,0.7397,0.2219,0.0
48331,Milam County,Texas,TX,0.798,0.2394,0.0
48333,Mills County,Texas,TX,0.4693,0.1408,0.0
48335,Mitchell County,Texas,TX,0.6958,0.2087,0.0
48337,Montague County,Texas,TX,0.5959,0.1788,0.0
48339,Montgomery County,Texas,TX,0.5212,0.1564,0.0
48341,Moore County,Texas,TX,0.882,0.2646,0.0
48343,Morris County,Texas,TX,0.7792,0.2338,0.0
48345,Motley County,Texas,TX,0.1721,0.0516,0.0
48347,Nacogdoches County,Texas,TX,0.9952,0.2986,0.0
48349,Navarro County,Texas,TX,0.979,0.2937,0.0
48351,Newton County,Texas,TX,0.8463,0.2539,0.0
48353,Nolan County,Texas,TX,0.9815,0.2944,0.0
48355,Nueces County,Texas,TX,0.9351,0.2805,0.0
48357,Ochiltree County,Texas,TX,0.8244,0.9473,1.0
48359,Oldham County,Texas,TX,0.392,0.1176,0.0
48361,Orange County,Texas,TX,0.6853,0.2056,0.0
48363,Palo Pinto County,Texas,TX,0.8015,0.2404,0.0
48365,Panola County,Texas,TX,0.7331,0.2199,0.0
48367,Parker County,Texas,TX,0.2638,0.0791,0.0
48369,Parmer County,Texas,TX,0.6596,0.1979,0.0
48371,Pecos County,Texas,TX,0.9049,0.2715,0.0
48373,Polk County,Texas,TX,0.9208,0.2762,0.0
48375,Potter County,Texas,TX,0.9889,0.2967,0.0
48377,Presidio County,Texas,TX,0.9933,0.298,0.0
48379,Rains County,Texas,TX,0.4706,0.1412,0.0
48381,Randall County,Texas,TX,0.3519,0.1056,0.0
48383,Reagan County,Texas,TX,0.5052,0.1516,0.0
48385,Real County,Texas,TX,0.783,0.2349,0.0
48387,Red River County,Texas,TX,0.6895,0.2068,0.0
48389,Reeves County,Texas,TX,0.9548,0.2864,0.0
48391,Refugio County,Texas,TX,0.9653,0.2896,0.0
48393,Roberts County,Texas,TX,0.0576,0.0173,0.0
48395,Robertson County,Texas,TX,0.8546,0.2564,0.0
48397,Rockwall County,Texas,TX,0.1164,0.0349,0.0
48399,Runnels County,Texas,TX,0.5148,0.1544,0.0
48401,Rusk County,Texas,TX,0.7973,0.2392,0.0
48403,Sabine County,Texas,TX,0.5609,0.1683,0.0
48405,San Augustine County,Texas,TX,0.9885,0.2966,0.0
48407,San Jacinto County,Texas,TX,0.8091,0.2427,0.0
48409,San Patricio County,Texas,TX,0.9249,0.2775,0.0
48411,San Saba County,Texas,TX,0.6389,0.1917,0.0
48413,Schleicher County,Texas,TX,0.5803,0.1741,0.0
48415,Scurry County,Texas,TX,0.5332,0.16,0.0
48417,Shackelford County,Texas,TX,0.3936,0.1181,0.0
48419,Shelby County,Texas,TX,0.8778,0.9633,1.0
48421,Sherman County,Texas,TX,0.6309,0.1893,0.0
48423,Smith County,Texas,TX,0.8234,0.947,1.0
48425,Somervell County,Texas,TX,0.5135,0.154,0.0
48427,Starr County,Texas,TX,0.9905,0.2972,0.0
48429,Stephens County,Texas,TX,0.9898,0.2969,0.0
48431,Sterling County,Texas,TX,0.1419,0.0426,0.0
48433,Stonewall County,Texas,TX,0.2994,0.0898,0.0
48435,Sutton County,Texas,TX,0.7687,0.2306,0.0
48437,Swisher County,Texas,TX,0.9103,0.2731,0.0
48439,Tarrant County,Texas,TX,0.7585,0.2275,0.0
48441,Taylor County,Texas,TX,0.7591,0.9277,1.0
48443,Terrell County,Texas,TX,0.0859,0.0258,0.0
48445,Terry County,Texas,TX,0.9828,0.2948,0.0
48447,Throckmorton County,Texas,TX,0.1581,0.0474,0.0
48449,Titus County,Texas,TX,0.8995,0.2698,0.0
48451,Tom Green County,Texas,TX,0.8113,0.9434,1.0
48453,Travis County,Texas,TX,0.5702,0.1711,0.0
48455,Trinity County,Texas,TX,0.9185,0.9756,1.0
48457,Tyler County,Texas,TX,0.9319,0.2796,0.0
48459,Upshur County,Texas,TX,0.6017,0.1805,0.0
48461,Upton County,Texas,TX,0.77,0.231,0.0
48463,Uvalde County,Texas,TX,0.9911,0.2973,0.0
48465,Val Verde County,Texas,TX,0.9437,0.2831,0.0
48467,Van Zandt County,Texas,TX,0.5714,0.1714,0.0
48469,Victoria County,Texas,TX,0.9198,0.2759,0.0
48471,Walker County,Texas,TX,0.9392,0.2818,0.0
48473,Waller County,Texas,TX,0.8317,0.2495,0.0
48475,Ward County,Texas,TX,0.7235,0.217,0.0
48477,Washington County,Texas,TX,0.6522,0.8957,1.0
48479,Webb County,Texas,TX,0.9831,0.2949,0.0
48481,Wharton County,Texas,TX,0.9456,0.2837,0.0
48483,Wheeler County,Texas,TX,0.9045,0.2714,0.0
48485,Wichita County,Texas,TX,0.8167,0.245,0.0
48487,Wilbarger County,Texas,TX,0.9561,0.2868,0.0
48489,Willacy County,Texas,TX,0.985,0.2955,0.0
48491,Williamson County,Texas,TX,0.3207,0.0962,0.0
48493,Wilson County,Texas,TX,0.2972,0.0892,0.0
48495,Winkler County,Texas,TX,0.4448,0.1334,0.0
48497,Wise County,Texas,TX,0.5422,0.1627,0.0
48499,Wood County,Texas,TX,0.7655,0.2296,0.0
48501,Yoakum County,Texas,TX,0.587,0.1761,0.0
48503,Young County,Texas,TX,0.5345,0.5104,0.5
48505,Zapata County,Texas,TX,0.9968,0.299,0.0
48507,Zavala County,Texas,TX,0.909,0.2727,0.0
49001,Beaver County,Utah,UT,0.1457,0.0437,0.0
49003,Box Elder County,Utah,UT,0.1215,0.0364,0.0
49005,Cache County,Utah,UT,0.3478,0.1043,0.0
49007,Carbon County,Utah,UT,0.6297,0.1889,0.0
49009,Daggett County,Utah,UT,0.1849,0.0555,0.0
49011,Davis County,Utah,UT,0.0678,0.0203,0.0
49013,Duchesne County,Utah,UT,0.5361,0.1608,0.0
49015,Emery County,Utah,UT,0.2269,0.0681,0.0
49017,Garfield County,Utah,UT,0.3423,0.1027,0.0
49019,Grand County,Utah,UT,0.4582,0.1375,0.0
49021,Iron County,Utah,UT,0.4114,0.1234,0.0
49023,Juab County,Utah,UT,0.0659,0.0198,0.0
49025,Kane County,Utah,UT,0.259,0.0777,0.0
49027,Millard County,Utah,UT,0.4502,0.1351,0.0
49029,Morgan County,Utah,UT,0.0,0.0,0.0
49031,Piute County,Utah,UT,0.5402,0.1621,0.0
49033,Rich County,Utah,UT,0.2141,0.0642,0.0
49035,Salt Lake County,Utah,UT,0.4512,0.1354,0.0
49037,San Juan County,Utah,UT,0.9567,0.287,0.0
49039,Sanpete County,Utah,UT,0.5116,0.1535,0.0
49041,Sevier County,Utah,UT,0.2886,0.0866,0.0
49043,Summit County,Utah,UT,0.0509,0.0153,0.0
49045,Tooele County,Utah,UT,0.1766,0.053,0.0
49047,Uintah County,Utah,UT,0.5297,0.1589,0.0
49049,Utah County,Utah,UT,0.2555,0.0766,0.0
49051,Wasatch County,Utah,UT,0.0748,0.0224,0.0
49053,Washington County,Utah,UT,0.3875,0.1162,0.0
49055,Wayne County,Utah,UT,0.1053,0.0316,0.0
49057,Weber County,Utah,UT,0.3471,0.1041,0.0
50001,Addison County,Vermont,VT,0.139,0.0417,0.0
50003,Bennington County,Vermont,VT,0.349,0.1047,0.0
50005,Caledonia County,Vermont,VT,0.2844,0.0853,0.0
50007,Chittenden County,Vermont,VT,0.2205,0.0662,0.0
50009,Essex County,Vermont,VT,0.4155,0.1246,0.0
50011,Franklin County,Vermont,VT,0.1219,0.0366,0.0
50013,Grand Isle County,Vermont,VT,0.006,0.0018,0.0
50015,Lamoille County,Vermont,VT,0.1409,0.0423,0.0
50017,Orange County,Vermont,VT,0.0939,0.0282,0.0
50019,Orleans County,Vermont,VT,0.3548,0.1064,0.0
50021,Rutland County,Vermont,VT,0.3955,0.1186,0.0
50023,Washington County,Vermont,VT,0.161,0.0483,0.0
50025,Windham County,Vermont,VT,0.3185,0.0956,0.0
50027,Windsor County,Vermont,VT,0.1499,0.045,0.0
51001,Accomack County,Virginia,VA,0.8597,0.2579,0.0
51003,Albemarle County,Virginia,VA,0.2469,0.0741,0.0
51005,Alleghany County,Virginia,VA,0.3102,0.0931,0.0
51007,Amelia County,Virginia,VA,0.3853,0.1156,0.0
51009,Amherst County,Virginia,VA,0.4022,0.1207,0.0
51011,Appomattox County,Virginia,VA,0.1441,0.0432,0.0
51013,Arlington County,Virginia,VA,0.1597,0.0479,0.0
51015,Augusta County,Virginia,VA,0.2129,0.7639,1.0
51017,Bath County,Virginia,VA,0.1674,0.0502,0.0
51019,Bedford County,Virginia,VA,0.0853,0.0256,0.0
51021,Bland County,Virginia,VA,0.0974,0.0292,0.0
51023,Botetourt County,Virginia,VA,0.013,0.0039,0.0
51025,Brunswick County,Virginia,VA,0.8311,0.2493,0.0
51027,Buchanan County,Virginia,VA,0.5975,0.1792,0.0
51029,Buckingham County,Virginia,VA,0.6758,0.2027,0.0
51031,Campbell County,Virginia,VA,0.4152,0.1246,0.0
51033,Caroline County,Virginia,VA,0.399,0.1197,0.0
51035,Carroll County,Virginia,VA,0.2797,0.0839,0.0
51036,Charles City County,Virginia,VA,0.2685,0.0806,0.0
51037,Charlotte County,Virginia,VA,0.7436,0.2231,0.0
51041,Chesterfield County,Virginia,VA,0.2943,0.0883,0.0
51043,Clarke County,Virginia,VA,0.0598,0.0179,0.0
51045,Craig County,Virginia,VA,0.0589,0.0177,0.0
51047,Culpeper County,Virginia,VA,0.4327,0.1298,0.0
51049,Cumberland County,Virginia,VA,0.4426,0.1328,0.0
51051,Dickenson County,Virginia,VA,0.4629,0.1389,0.0
51053,Dinwiddie County,Virginia,VA,0.3261,0.0978,0.0
51057,Essex County,Virginia,VA,0.8272,0.2482,0.0
51059,Fairfax County,Virginia,VA,0.2412,0.0724,0.0
51061,Fauquier County,Virginia,VA,0.0732,0.022,0.0
51063,Floyd County,Virginia,VA,0.0929,0.0279,0.0
51065,Fluvanna County,Virginia,VA,0.0582,0.0175,0.0
51067,Franklin County,Virginia,VA,0.321,0.0963,0.0
51069,Frederick County,Virginia,VA,0.2545,0.0764,0.0
51071,Giles County,Virginia,VA,0.1037,0.0311,0.0
51073,Gloucester County,Virginia,VA,0.0344,0.0103,0.0
51075,Goochland County,Virginia,VA,0.0592,0.0178,0.0
51077,Grayson County,Virginia,VA,0.5851,0.1755,0.0
51079,Greene County,Virginia,VA,0.2199,0.066,0.0
51081,Greensville County,Virginia,VA,0.8979,0.2694,0.0
51083,Halifax County,Virginia,VA,0.7684,0.2305,0.0
51085,Hanover County,Virginia,VA,0.0274,0.0082,0.0
51087,Henrico County,Virginia,VA,0.3414,0.1024,0.0
51089,Henry County,Virginia,VA,0.7757,0.2327,0.0
51091,Highland County,Virginia,VA,0.1352,0.0406,0.0
51093,Isle of Wight County,Virginia,VA,0.2243,0.0673,0.0
51095,James City County,Virginia,VA,0.1763,0.0529,0.0
51097,King and Queen County,Virginia,VA,0.1973,0.0592,0.0
51099,King George County,Virginia,VA,0.0528,0.0158,0.0
51101,King William County,Virginia,VA,0.0334,0.01,0.0
51103,Lancaster County,Virginia,VA,0.5075,0.1522,0.0
51105,Lee County,Virginia,VA,0.8788,0.2636,0.0
51107,Loudoun County,Virginia,VA,0.1059,0.0318,0.0
51109,Louisa County,Virginia,VA,0.2542,0.0763,0.0
51111,Lunenburg County,Virginia,VA,0.9243,0.2773,0.0
51113,Madison County,Virginia,VA,0.1594,0.0478,0.0
51115,Mathews County,Virginia,VA,0.1002,0.0301,0.0
51117,Mecklenburg County,Virginia,VA,0.7308,0.2192,0.0
51119,Middlesex County,Virginia,VA,0.3042,0.0913,0.0
51121,Montgomery County,Virginia,VA,0.2873,0.0862,0.0
51125,Nelson County,Virginia,VA,0.2536,0.0761,0.0
51127,New Kent County,Virginia,VA,0.0025,0.0008,0.0
51131,Northampton County,Virginia,VA,0.79,0.237,0.0
51133,Northumberland County,Virginia,VA,0.1922,0.0577,0.0
51135,Nottoway County,Virginia,VA,0.8425,0.2527,0.0
51137,Orange County,Virginia,VA,0.2593,0.0778,0.0
51139,Page County,Virginia,VA,0.363,0.1089,0.0
51141,Patrick County,Virginia,VA,0.2558,0.0767,0.0
51143,Pittsylvania County,Virginia,VA,0.7054,0.2116,0.0
51145,Powhatan County,Virginia,VA,0.0022,0.0007,0.0
51147,Prince Edward County,Virginia,VA,0.6106,0.1832,0.0
51149,Prince George County,Virginia,VA,0.3805,0.1142,0.0
51153,Prince William County,Virginia,VA,0.4117,0.1235,0.0
51155,Pulaski County,Virginia,VA,0.2011,0.0603,0.0
51157,Rappahannock County,Virginia,VA,0.0573,0.0172,0.0
51159,Richmond County,Virginia,VA,0.5485,0.1646,0.0
51161,Roanoke County,Virginia,VA,0.1333,0.04,0.0
51163,Rockbridge County,Virginia,VA,0.125,0.0375,0.0
51165,Rockingham County,Virginia,VA,0.2526,0.0758,0.0
51167,Russell County,Virginia,VA,0.3468,0.104,0.0
51169,Scott County,Virginia,VA,0.4712,0.1414,0.0
51171,Shenandoah County,Virginia,VA,0.4298,0.1289,0.0
51173,Smyth County,Virginia,VA,0.6841,0.2052,0.0
51175,Southampton County,Virginia,VA,0.4279,0.1284,0.0
51177,Spotsylvania County,Virginia,VA,0.2654,0.0796,0.0
51179,Stafford County,Virginia,VA,0.2428,0.0728,0.0
51181,Surry County,Virginia,VA,0.448,0.1344,0.0
51183,Sussex County,Virginia,VA,0.7385,0.2216,0.0
51185,Tazewell County,Virginia,VA,0.5883,0.1765,0.0
51187,Warren County,Virginia,VA,0.496,0.1488,0.0
51191,Washington County,Virginia,VA,0.2549,0.0765,0.0
51193,Westmoreland County,Virginia,VA,0.8193,0.2458,0.0
51195,Wise County,Virginia,VA,0.8046,0.2414,0.0
51197,Wythe County,Virginia,VA,0.4139,0.1242,0.0
51199,York County,Virginia,VA,0.1543,0.0463,0.0
51510,Alexandria City,Virginia,VA,0.3178,0.0953,0.0
51520,Bristol City,Virginia,VA,0.7696,0.2309,0.0
51530,Buena Vista City,Virginia,VA,0.4983,0.1495,0.0
51540,Charlottesville City,Virginia,VA,0.5727,0.1718,0.0
51550,Chesapeake City,Virginia,VA,0.4149,0.1245,0.0
51570,Colonial Heights City,Virginia,VA,0.5651,0.1695,0.0
51580,Covington City,Virginia,VA,0.3128,0.0938,0.0
51590,Danville City,Virginia,VA,0.9796,0.2939,0.0
51595,Emporia City,Virginia,VA,0.9233,0.277,0.0
51600,Fairfax City,Virginia,VA,0.3551,0.1065,0.0
51610,Falls Church City,Virginia,VA,0.2189,0.0657,0.0
51620,Franklin City,Virginia,VA,0.7938,0.2381,0.0
51630,Fredericksburg City,Virginia,VA,0.7636,0.2291,0.0
51640,Galax City,Virginia,VA,0.9532,0.286,0.0
51650,Hampton City,Virginia,VA,0.748,0.2244,0.0
51660,Harrisonburg City,Virginia,VA,0.8648,0.2594,0.0
51670,Hopewell City,Virginia,VA,0.8801,0.264,0.0
51678,Lexington City,Virginia,VA,0.0474,0.0142,0.0
51680,Lynchburg City,Virginia,VA,0.7066,0.212,0.0
51683,Manassas City,Virginia,VA,0.4884,0.1465,0.0
51685,Manassas Park City,Virginia,VA,0.6532,0.196,0.0
51690,Martinsville City,Virginia,VA,0.9297,0.2789,0.0
51700,Newport News City,Virginia,VA,0.8406,0.2522,0.0
51710,Norfolk City,Virginia,VA,0.8594,0.2578,0.0
51720,Norton City,Virginia,VA,0.769,0.2307,0.0
51730,Petersburg City,Virginia,VA,0.9733,0.292,0.0
51735,Poquoson City,Virginia,VA,0.0038,0.0011,0.0
51740,Portsmouth City,Virginia,VA,0.8355,0.2506,0.0
51750,Radford City,Virginia,VA,0.3408,0.1022,0.0
51760,Richmond City,Virginia,VA,0.8333,0.95,1.0
51770,Roanoke City,Virginia,VA,0.8521,0.2556,0.0
51775,Salem City,Virginia,VA,0.3248,0.0974,0.0
51790,Staunton City,Virginia,VA,0.6048,0.1814,0.0
51800,Suffolk City,Virginia,VA,0.4788,0.1436,0.0
51810,Virginia Beach City,Virginia,VA,0.307,0.0921,0.0
51820,Waynesboro City,Virginia,VA,0.7601,0.228,0.0
51830,Williamsburg City,Virginia,VA,0.3802,0.1141,0.0
51840,Winchester City,Virginia,VA,0.9033,0.271,0.0
53001,Adams County,Washington,WA,0.98,0.294,0.0
53003,Asotin County,Washington,WA,0.4283,0.1285,0.0
53005,Benton County,Washington,WA,0.6405,0.1921,0.0
53007,Chelan County,Washington,WA,0.7999,0.24,0.0
53009,Clallam County,Washington,WA,0.5861,0.1758,0.0
53011,Clark County,Washington,WA,0.4257,0.1277,0.0
53013,Columbia County,Washington,WA,0.3576,0.1073,0.0
53015,Cowlitz County,Washington,WA,0.7124,0.2137,0.0
53017,Douglas County,Washington,WA,0.8116,0.2435,0.0
53019,Ferry County,Washington,WA,0.7159,0.2148,0.0
53021,Franklin County,Washington,WA,0.9147,0.2744,0.0
53023,Garfield County,Washington,WA,0.2456,0.0737,0.0
53025,Grant County,Washington,WA,0.931,0.2793,0.0
53027,Grays Harbor County,Washington,WA,0.8215,0.2464,0.0
53029,Island County,Washington,WA,0.3032,0.091,0.0
53031,Jefferson County,Washington,WA,0.3643,0.1093,0.0
53033,King County,Washington,WA,0.3761,0.1128,0.0
53035,Kitsap County,Washington,WA,0.3334,0.1,0.0
53037,Kittitas County,Washington,WA,0.3366,0.101,0.0
53039,Klickitat County,Washington,WA,0.6414,0.1924,0.0
53041,Lewis County,Washington,WA,0.7028,0.2108,0.0
53043,Lincoln County,Washington,WA,0.2113,0.0634,0.0
53045,Mason County,Washington,WA,0.573,0.1719,0.0
53047,Okanogan County,Washington,WA,0.9453,0.2836,0.0
53049,Pacific County,Washington,WA,0.7038,0.2111,0.0
53051,Pend Oreille County,Washington,WA,0.4314,0.1294,0.0
53053,Pierce County,Washington,WA,0.5434,0.163,0.0
53055,San Juan County,Washington,WA,0.1527,0.0458,0.0
53057,Skagit County,Washington,WA,0.5982,0.1795,0.0
53059,Skamania County,Washington,WA,0.2345,0.0704,0.0
53061,Snohomish County,Washington,WA,0.3557,0.1067,0.0
53063,Spokane County,Washington,WA,0.5638,0.1691,0.0
53065,Stevens County,Washington,WA,0.4652,0.1396,0.0
53067,Thurston County,Washington,WA,0.3939,0.1182,0.0
53069,Wahkiakum County,Washington,WA,0.2039,0.0612,0.0
53071,Walla Walla County,Washington,WA,0.8078,0.2423,0.0
53073,Whatcom County,Washington,WA,0.5002,0.1501,0.0
53075,Whitman County,Washington,WA,0.5186,0.1556,0.0
53077,Yakima County,Washington,WA,0.9647,0.2894,0.0
54001,Barbour County,West Virginia,WV,0.4563,0.1369,0.0
54003,Berkeley County,West Virginia,WV,0.2704,0.0811,0.0
54005,Boone County,West Virginia,WV,0.4003,0.1201,0.0
54007,Braxton County,West Virginia,WV,0.6013,0.1804,0.0
54009,Brooke County,West Virginia,WV,0.378,0.1134,0.0
54011,Cabell County,West Virginia,WV,0.7276,0.2183,0.0
54013,Calhoun County,West Virginia,WV,0.4696,0.1409,0.0
54015,Clay County,West Virginia,WV,0.538,0.1614,0.0
54017,Doddridge County,West Virginia,WV,0.2625,0.0788,0.0
54019,Fayette County,West Virginia,WV,0.7019,0.2106,0.0
54021,Gilmer County,West Virginia,WV,0.4849,0.1455,0.0
54023,Grant County,West Virginia,WV,0.2695,0.0808,0.0
54025,Greenbrier County,West Virginia,WV,0.4537,0.1361,0.0
54027,Hampshire County,West Virginia,WV,0.4699,0.141,0.0
54029,Hancock County,West Virginia,WV,0.2969,0.0891,0.0
54031,Hardy County,West Virginia,WV,0.3942,0.1183,0.0
54033,Harrison County,West Virginia,WV,0.4703,0.1411,0.0
54035,Jackson County,West Virginia,WV,0.2934,0.088,0.0
54037,Jefferson County,West Virginia,WV,0.217,0.0651,0.0
54039,Kanawha County,West Virginia,WV,0.5339,0.1602,0.0
54041,Lewis County,West Virginia,WV,0.5568,0.167,0.0
54043,Lincoln County,West Virginia,WV,0.3983,0.1195,0.0
54045,Logan County,West Virginia,WV,0.6624,0.1987,0.0
54047,McDowell County,West Virginia,WV,0.8721,0.2616,0.0
54049,Marion County,West Virginia,WV,0.4394,0.1318,0.0
54051,Marshall County,West Virginia,WV,0.2167,0.065,0.0
54053,Mason County,West Virginia,WV,0.2774,0.0832,0.0
54055,Mercer County,West Virginia,WV,0.7343,0.2203,0.0
54057,Mineral County,West Virginia,WV,0.2135,0.064,0.0
54059,Mingo County,West Virginia,WV,0.6761,0.2028,0.0
54061,Monongalia County,West Virginia,WV,0.3325,0.0998,0.0
54063,Monroe County,West Virginia,WV,0.3901,0.117,0.0
54065,Morgan County,West Virginia,WV,0.1759,0.0528,0.0
54067,Nicholas County,West Virginia,WV,0.2794,0.0838,0.0
54069,Ohio County,West Virginia,WV,0.4741,0.1422,0.0
54071,Pendleton County,West Virginia,WV,0.2666,0.08,0.0
54073,Pleasants County,West Virginia,WV,0.4295,0.1288,0.0
54075,Pocahontas County,West Virginia,WV,0.5546,0.1664,0.0
54077,Preston County,West Virginia,WV,0.4591,0.1377,0.0
54079,Putnam County,West Virginia,WV,0.077,0.0231,0.0
54081,Raleigh County,West Virginia,WV,0.7887,0.2366,0.0
54083,Randolph County,West Virginia,WV,0.5189,0.1557,0.0
54085,Ritchie County,West Virginia,WV,0.2609,0.0783,0.0
54087,Roane County,West Virginia,WV,0.6141,0.1842,0.0
54089,Summers County,West Virginia,WV,0.6752,0.2026,0.0
54091,Taylor County,West Virginia,WV,0.3538,0.1061,0.0
54093,Tucker County,West Virginia,WV,0.2615,0.0785,0.0
54095,Tyler County,West Virginia,WV,0.1349,0.0405,0.0
54097,Upshur County,West Virginia,WV,0.6045,0.1814,0.0
54099,Wayne County,West Virginia,WV,0.3694,0.1108,0.0
54101,Webster County,West Virginia,WV,0.4916,0.1475,0.0
54103,Wetzel County,West Virginia,WV,0.3201,0.096,0.0
54105,Wirt County,West Virginia,WV,0.2552,0.0766,0.0
54107,Wood County,West Virginia,WV,0.3869,0.4661,0.5
54109,Wyoming County,West Virginia,WV,0.5173,0.1552,0.0
55001,Adams County,Wisconsin,WI,0.5259,0.1578,0.0
55003,Ashland County,Wisconsin,WI,0.4852,0.1456,0.0
55005,Barron County,Wisconsin,WI,0.4009,0.1203,0.0
55007,Bayfield County,Wisconsin,WI,0.097,0.0291,0.0
55009,Brown County,Wisconsin,WI,0.3007,0.0902,0.0
55011,Buffalo County,Wisconsin,WI,0.0595,0.0178,0.0
55013,Burnett County,Wisconsin,WI,0.1928,0.0578,0.0
55015,Calumet County,Wisconsin,WI,0.0115,0.0034,0.0
55017,Chippewa County,Wisconsin,WI,0.1056,0.0317,0.0
55019,Clark County,Wisconsin,WI,0.6347,0.8904,1.0
55021,Columbia County,Wisconsin,WI,0.0993,0.7298,1.0
55023,Crawford County,Wisconsin,WI,0.2905,0.0871,0.0
55025,Dane County,Wisconsin,WI,0.1855,0.0556,0.0
55027,Dodge County,Wisconsin,WI,0.1584,0.0475,0.0
55029,Door County,Wisconsin,WI,0.0525,0.0158,0.0
55031,Douglas County,Wisconsin,WI,0.2946,0.0884,0.0
55033,Dunn County,Wisconsin,WI,0.188,0.7564,1.0
55035,Eau Claire County,Wisconsin,WI,0.1616,0.0485,0.0
55037,Florence County,Wisconsin,WI,0.112,0.0336,0.0
55039,Fond du Lac County,Wisconsin,WI,0.1887,0.0566,0.0
55041,Forest County,Wisconsin,WI,0.3799,0.114,0.0
55043,Grant County,Wisconsin,WI,0.2224,0.0667,0.0
55045,Green County,Wisconsin,WI,0.0684,0.0205,0.0
55047,Green Lake County,Wisconsin,WI,0.4228,0.1268,0.0
55049,Iowa County,Wisconsin,WI,0.0051,0.0015,0.0
55051,Iron County,Wisconsin,WI,0.0926,0.0278,0.0
55053,Jackson County,Wisconsin,WI,0.5231,0.1569,0.0
55055,Jefferson County,Wisconsin,WI,0.1276,0.0383,0.0
55057,Juneau County,Wisconsin,WI,0.4273,0.1282,0.0
55059,Kenosha County,Wisconsin,WI,0.5215,0.1564,0.0
55061,Kewaunee County,Wisconsin,WI,0.0064,0.0019,0.0
55063,La Crosse County,Wisconsin,WI,0.182,0.0546,0.0
55065,Lafayette County,Wisconsin,WI,0.1339,0.0402,0.0
55067,Langlade County,Wisconsin,WI,0.1607,0.0482,0.0
55069,Lincoln County,Wisconsin,WI,0.1775,0.0532,0.0
55071,Manitowoc County,Wisconsin,WI,0.1346,0.0404,0.0
55073,Marathon County,Wisconsin,WI,0.1473,0.0442,0.0
55075,Marinette County,Wisconsin,WI,0.1088,0.0326,0.0
55077,Marquette County,Wisconsin,WI,0.2227,0.0668,0.0
55078,Menominee County,Wisconsin,WI,0.5743,0.1723,0.0
55079,Milwaukee County,Wisconsin,WI,0.8276,0.2483,0.0
55081,Monroe County,Wisconsin,WI,0.4432,0.133,0.0
55083,Oconto County,Wisconsin,WI,0.0204,0.0061,0.0
55085,Oneida County,Wisconsin,WI,0.036,0.7108,1.0
55087,Outagamie County,Wisconsin,WI,0.0671,0.0201,0.0
55089,Ozaukee County,Wisconsin,WI,0.0395,0.0118,0.0
55091,Pepin County,Wisconsin,WI,0.0442,0.0133,0.0
55093,Pierce County,Wisconsin,WI,0.0216,0.0065,0.0
55095,Polk County,Wisconsin,WI,0.0703,0.7211,1.0
55097,Portage County,Wisconsin,WI,0.1063,0.0319,0.0
55099,Price County,Wisconsin,WI,0.2253,0.0676,0.0
55101,Racine County,Wisconsin,WI,0.4674,0.1402,0.0
55103,Richland County,Wisconsin,WI,0.3764,0.1129,0.0
55105,Rock County,Wisconsin,WI,0.2988,0.0896,0.0
55107,Rusk County,Wisconsin,WI,0.216,0.0648,0.0
55109,St. Croix County,Wisconsin,WI,0.0086,0.0026,0.0
55111,Sauk County,Wisconsin,WI,0.2323,0.0697,0.0
55113,Sawyer County,Wisconsin,WI,0.3758,0.1127,0.0
55115,Shawano County,Wisconsin,WI,0.1769,0.0531,0.0
55117,Sheboygan County,Wisconsin,WI,0.16,0.048,0.0
